payment_id,order_id,payment_method,payment_status,transaction_id
15672,15672,UPI,Pending,ff09147d-398
15673,15673,Debit Card,Pending,46b3fc5b-f5b
15674,15674,Debit Card,Paid,cba858b0-840
15675,15675,Cash on Delivery,Paid,801603f8-9eb
15676,15676,Credit Card,Paid,db386e0f-e87
15677,15677,Cash on Delivery,Pending,1b4d68c1-0f0
15678,15678,Credit Card,Paid,d888d396-415
15679,15679,Debit Card,Paid,2cd5af17-27b
15680,15680,UPI,Pending,db873e33-9b2
15681,15681,Net Banking,Paid,c3a2c85b-93c
15682,15682,Debit Card,Pending,0b2adeaa-4e4
15683,15683,Net Banking,Paid,76fd57ed-632
15684,15684,Debit Card,Paid,8076ab44-b1b
15685,15685,Debit Card,Paid,a07fcaa5-66a
15686,15686,Debit Card,Paid,4db8fbd2-889
15687,15687,Net Banking,Pending,c4db2de3-097
15688,15688,Debit Card,Paid,f1cce3d7-65c
15689,15689,Cash on Delivery,Pending,270117cb-f66
15690,15690,Debit Card,Paid,5b1d1b21-e30
15691,15691,UPI,Pending,b4c163fa-a70
15692,15692,UPI,Pending,e4111931-cf5
15693,15693,Credit Card,Paid,ae7ea154-09f
15694,15694,UPI,Paid,d46666ef-63b
15695,15695,Credit Card,Paid,bf6ad1a1-b4d
15696,15696,Credit Card,Paid,be045a5b-419
15697,15697,Cash on Delivery,Paid,4b6409a3-24a
15698,15698,Credit Card,Paid,893f30c1-56d
15699,15699,Net Banking,Paid,4536833a-26a
15700,15700,Cash on Delivery,Paid,3da673e8-b16
15701,15701,Credit Card,Paid,2801b430-c7e
15702,15702,Cash on Delivery,Pending,f0959353-7f4
15703,15703,Debit Card,Paid,51ccfafe-08c
15704,15704,Debit Card,Paid,f383a59e-ac1
15705,15705,Credit Card,Pending,217de184-856
15706,15706,Debit Card,Pending,32680906-5ca
15707,15707,Cash on Delivery,Paid,eb47c228-0a1
15708,15708,Cash on Delivery,Pending,e4540dde-d1c
15709,15709,Credit Card,Paid,0657d0a5-528
15710,15710,Cash on Delivery,Paid,f825b780-4b6
15711,15711,Cash on Delivery,Paid,4abca819-435
15712,15712,Net Banking,Paid,5f42b708-484
15713,15713,Net Banking,Paid,27684628-3b2
15714,15714,UPI,Paid,4c980af9-707
15715,15715,UPI,Pending,013382ba-18c
15716,15716,Cash on Delivery,Paid,d40c2d21-7d3
15717,15717,Net Banking,Paid,13090b5b-6ce
15718,15718,Cash on Delivery,Pending,5ca376f0-a61
15719,15719,UPI,Paid,f4e52edf-860
15720,15720,Debit Card,Paid,ccbdfb47-d18
15721,15721,UPI,Paid,188d6435-baa
15722,15722,Debit Card,Paid,78e0eae0-cc1
15723,15723,Cash on Delivery,Pending,7be446da-9c0
15724,15724,Net Banking,Paid,4c64705d-049
15725,15725,Cash on Delivery,Pending,c76f1c83-350
15726,15726,UPI,Paid,1ef60faf-5f7
15727,15727,Cash on Delivery,Pending,11dcdc53-fa0
15728,15728,Debit Card,Pending,1c9eb279-0c6
15729,15729,Cash on Delivery,Paid,c9956f2a-7ef
15730,15730,Cash on Delivery,Pending,37054ec5-826
15731,15731,Debit Card,Paid,3f77b084-f2d
15732,15732,UPI,Paid,dbbcf8cc-2bd
15733,15733,Credit Card,Paid,680967f9-f18
15734,15734,Debit Card,Pending,e26cc525-4e6
15735,15735,Credit Card,Paid,69b26565-315
15736,15736,Debit Card,Paid,33e48eba-37e
15737,15737,Cash on Delivery,Paid,25d517e0-245
15738,15738,Debit Card,Pending,217b9edb-2fb
15739,15739,Debit Card,Paid,a11486e9-609
15740,15740,Debit Card,Paid,2a2c31b3-727
15741,15741,Net Banking,Paid,a7d10bec-875
15742,15742,Debit Card,Paid,0ee64cc9-906
15743,15743,Debit Card,Pending,ff533391-4a6
15744,15744,Credit Card,Paid,fa7f6dd7-b2b
15745,15745,Credit Card,Paid,a44a45b1-9c6
15746,15746,Debit Card,Paid,ad666528-042
15747,15747,Net Banking,Pending,3768f189-ef0
15748,15748,UPI,Paid,f8076c00-1dc
15749,15749,Debit Card,Pending,652b9b80-d03
15750,15750,UPI,Paid,9d7f29b1-188
15751,15751,Debit Card,Paid,e525d815-70b
15752,15752,Cash on Delivery,Paid,41edf2d7-b02
15753,15753,UPI,Paid,6ac0ed60-6f5
15754,15754,UPI,Paid,04ac03d3-80f
15755,15755,UPI,Paid,12fd0502-b7e
15756,15756,Credit Card,Paid,987e4609-f96
15757,15757,Credit Card,Paid,829abc16-e49
15758,15758,UPI,Paid,efb40b64-e6f
15759,15759,Net Banking,Paid,90ee7ed4-c8d
15760,15760,Debit Card,Paid,c9a954df-514
15761,15761,Net Banking,Paid,22eb14c4-140
15762,15762,Debit Card,Pending,280b29b8-5c7
15763,15763,Net Banking,Pending,b5b850b3-b39
15764,15764,Cash on Delivery,Paid,cd813aa8-bc2
15765,15765,UPI,Paid,461fe755-36d
15766,15766,Debit Card,Pending,e8c5fc66-5fa
15767,15767,Cash on Delivery,Paid,2f18ce52-f6e
15768,15768,Debit Card,Paid,2ad6d5d9-aa0
15769,15769,UPI,Paid,f1cdff15-df2
15770,15770,Debit Card,Pending,ec0528e0-b35
15771,15771,Debit Card,Pending,710a3f30-9d9
15772,15772,Net Banking,Paid,8c98cd0a-57d
15773,15773,UPI,Pending,9a413261-385
15774,15774,Credit Card,Paid,65aac2fa-61c
15775,15775,Debit Card,Pending,6d6a91f0-aad
15776,15776,UPI,Pending,8a4cc269-0ca
15777,15777,Debit Card,Paid,9771eb52-ea8
15778,15778,UPI,Paid,f75c9eda-3d7
15779,15779,Debit Card,Paid,68383ce9-80e
15780,15780,UPI,Paid,d24e5725-b2e
15781,15781,Debit Card,Paid,fc76c896-48e
15782,15782,Credit Card,Paid,adf24e91-d16
15783,15783,UPI,Paid,5eeb6a7d-d37
15784,15784,Net Banking,Pending,57e7a44e-e2a
15785,15785,Credit Card,Paid,6ae6ab0e-5fc
15786,15786,Net Banking,Paid,e8e04def-9c4
15787,15787,UPI,Paid,c2ac295d-cf2
15788,15788,Net Banking,Pending,53c87aed-b90
15789,15789,UPI,Paid,6cc574b4-411
15790,15790,UPI,Pending,7bfdef22-f87
15791,15791,UPI,Paid,38da4ed7-2dc
15792,15792,Cash on Delivery,Pending,a34ff110-457
15793,15793,Debit Card,Paid,5813a723-bfe
15794,15794,UPI,Pending,a20b8991-0e5
15795,15795,UPI,Paid,e0750b89-3df
15796,15796,Net Banking,Pending,7788f84c-124
15797,15797,Credit Card,Paid,03673ef2-582
15798,15798,UPI,Pending,81721bcf-dfb
15799,15799,Net Banking,Paid,5fc990f7-614
15800,15800,Net Banking,Paid,e095557a-a5e
15801,15801,Cash on Delivery,Paid,f1705b7a-4ed
15802,15802,Cash on Delivery,Pending,cf6b3cd2-0ae
15803,15803,Net Banking,Paid,2fd75605-1eb
15804,15804,UPI,Paid,bd4fa6df-764
15805,15805,Debit Card,Paid,fc95ffea-16e
15806,15806,Debit Card,Pending,69994dc8-64f
15807,15807,Credit Card,Paid,684e22ec-78a
15808,15808,UPI,Paid,3b3c9797-7e2
15809,15809,Debit Card,Paid,2becb217-dbe
15810,15810,UPI,Paid,80cbe478-52f
15811,15811,Debit Card,Paid,e400f163-b8f
15812,15812,Net Banking,Paid,2513cf83-c42
15813,15813,Net Banking,Paid,cb1e9efa-c68
15814,15814,Cash on Delivery,Paid,277f1580-5c6
15815,15815,UPI,Pending,1250a0a4-338
15816,15816,Net Banking,Pending,71729401-81e
15817,15817,UPI,Paid,1aa14281-6c3
15818,15818,Credit Card,Paid,1b8ebc82-76e
15819,15819,Credit Card,Paid,8b1bffbe-25a
15820,15820,Net Banking,Paid,a1b5bfda-ee0
15821,15821,Net Banking,Paid,667141f8-c95
15822,15822,Debit Card,Paid,7c3a6841-617
15823,15823,Net Banking,Paid,58032246-709
15824,15824,Debit Card,Pending,12189a9b-2d3
15825,15825,Cash on Delivery,Pending,38cb741a-87f
15826,15826,UPI,Paid,b9999201-fd7
15827,15827,Debit Card,Paid,f9c78032-bc6
15828,15828,UPI,Paid,dd11684f-ca7
15829,15829,Credit Card,Paid,a08baad0-308
15830,15830,Net Banking,Paid,fd7752c6-d55
15831,15831,Cash on Delivery,Paid,d4122c26-510
15832,15832,Debit Card,Paid,6e92b596-735
15833,15833,Debit Card,Paid,5cf5cfbd-cbb
15834,15834,Net Banking,Paid,f9a0cb71-2fa
15835,15835,Net Banking,Paid,3ce02f98-80c
15836,15836,Credit Card,Paid,59ec9522-5b0
15837,15837,Net Banking,Paid,ec6ac750-42d
15838,15838,Debit Card,Paid,d34f3906-dcc
15839,15839,Net Banking,Pending,ce6566eb-5ed
15840,15840,Cash on Delivery,Pending,e152a7ef-1ff
15841,15841,Net Banking,Paid,ee35c874-991
15842,15842,Net Banking,Pending,120131b3-863
15843,15843,Debit Card,Paid,0c7520d7-452
15844,15844,Net Banking,Paid,0186f20c-76d
15845,15845,Credit Card,Pending,ff35c30a-061
15846,15846,Credit Card,Paid,4c35a59e-fd3
15847,15847,Debit Card,Paid,66fa34f3-436
15848,15848,UPI,Pending,a5ef787d-3c5
15849,15849,Debit Card,Paid,1efa7737-bbb
15850,15850,UPI,Paid,f5088601-09c
15851,15851,Net Banking,Paid,0bd47dd7-c7c
15852,15852,Net Banking,Paid,bf7adcaf-618
15853,15853,Credit Card,Paid,60e506c6-a97
15854,15854,Cash on Delivery,Paid,0d393660-a99
15855,15855,Credit Card,Pending,d56778b9-168
15856,15856,Cash on Delivery,Paid,1e5b3746-f13
15857,15857,Credit Card,Paid,5d32239e-c52
15858,15858,Cash on Delivery,Paid,5a770fff-53c
15859,15859,UPI,Paid,6d06e784-f89
15860,15860,Debit Card,Paid,e8502f02-026
15861,15861,Credit Card,Paid,b1e7ec96-98a
15862,15862,Cash on Delivery,Pending,f0c4ffc3-409
15863,15863,UPI,Pending,a14b13e6-4fa
15864,15864,Credit Card,Paid,a4afbc25-669
15865,15865,Debit Card,Paid,f1a007a1-e53
15866,15866,UPI,Paid,5823a9bc-dc6
15867,15867,UPI,Paid,e4085618-fdc
15868,15868,Credit Card,Paid,de8d861e-c83
15869,15869,Credit Card,Pending,cc7710b0-b35
15870,15870,Credit Card,Paid,3f4392f1-e9a
15871,15871,Net Banking,Paid,0bf1231f-c5a
15872,15872,Net Banking,Paid,6113a026-c48
15873,15873,Net Banking,Paid,4a7c68a5-b64
15874,15874,Credit Card,Pending,e5126fbb-29c
15875,15875,Cash on Delivery,Paid,90c42433-888
15876,15876,Credit Card,Paid,7a5b6d33-0ee
15877,15877,UPI,Paid,638f8413-70a
15878,15878,Net Banking,Paid,1057edfd-8f0
15879,15879,Net Banking,Paid,58c5b76d-7b1
15880,15880,Cash on Delivery,Pending,308e4ecf-21b
15881,15881,Cash on Delivery,Paid,29dc3c1a-c02
15882,15882,Net Banking,Paid,6db5936c-657
15883,15883,UPI,Paid,8aa38169-734
15884,15884,Credit Card,Paid,245e081f-556
15885,15885,UPI,Paid,c509ea5f-c69
15886,15886,Net Banking,Pending,5f89b912-ca1
15887,15887,Credit Card,Paid,162b7cfd-ede
15888,15888,Net Banking,Pending,c3b0d6b7-e9a
15889,15889,UPI,Pending,1f49d68f-447
15890,15890,Cash on Delivery,Paid,e1aad9b5-6a1
15891,15891,Net Banking,Paid,de8a8d9c-b7f
15892,15892,Debit Card,Paid,2e5613c7-bc6
15893,15893,UPI,Paid,939774ba-0b2
15894,15894,Net Banking,Pending,eaafdc00-c6c
15895,15895,Debit Card,Paid,3bab6d5a-98d
15896,15896,Debit Card,Paid,1b9a9ffb-c8e
15897,15897,Cash on Delivery,Pending,d68e6348-932
15898,15898,Net Banking,Paid,e208a0b0-45d
15899,15899,Debit Card,Paid,b58d339d-8ea
15900,15900,Net Banking,Pending,5125917f-e34
15901,15901,Debit Card,Paid,bf78a7a9-0e5
15902,15902,Credit Card,Paid,39b8aa2d-5f9
15903,15903,Debit Card,Paid,0b5c8d76-ea7
15904,15904,Credit Card,Paid,224facbf-77e
15905,15905,Net Banking,Paid,3c77ebc3-b23
15906,15906,Cash on Delivery,Pending,34258f2e-672
15907,15907,Credit Card,Paid,77baa695-35a
15908,15908,Credit Card,Paid,0213a2ad-b32
15909,15909,UPI,Paid,95a25898-be1
15910,15910,Credit Card,Pending,6efbe9b8-c21
15911,15911,Cash on Delivery,Paid,a428b5cb-d8f
15912,15912,Debit Card,Pending,19980808-6e1
15913,15913,Net Banking,Paid,e1fc1289-8a8
15914,15914,UPI,Pending,5dc316a0-b4c
15915,15915,Debit Card,Paid,c4dbe943-09f
15916,15916,Credit Card,Pending,0f317006-47e
15917,15917,Credit Card,Pending,c8974029-a1e
15918,15918,Cash on Delivery,Pending,c3ce62f1-e48
15919,15919,UPI,Paid,1dcb1404-32b
15920,15920,Cash on Delivery,Paid,2b579a4a-bfb
15921,15921,Debit Card,Pending,004e7aac-faf
15922,15922,Credit Card,Paid,94c36d49-caa
15923,15923,UPI,Pending,62469528-553
15924,15924,UPI,Paid,3441d4aa-d8d
15925,15925,Debit Card,Paid,cc68af28-f18
15926,15926,Credit Card,Pending,5ce1d423-835
15927,15927,Cash on Delivery,Paid,83d0c212-e10
15928,15928,Cash on Delivery,Pending,154f8d31-af1
15929,15929,UPI,Paid,67687028-988
15930,15930,Cash on Delivery,Paid,f31847e3-9b2
15931,15931,UPI,Paid,b1d2ac44-e9e
15932,15932,Credit Card,Paid,bc2852f8-43a
15933,15933,Debit Card,Paid,0e8e3aa6-5b3
15934,15934,Net Banking,Paid,6acac9b6-621
15935,15935,Cash on Delivery,Paid,30263542-742
15936,15936,UPI,Paid,d80a4f0a-ce0
15937,15937,Credit Card,Pending,82845ac4-8af
15938,15938,Cash on Delivery,Paid,cca57fcd-320
15939,15939,UPI,Pending,3c7a0c39-373
15940,15940,Cash on Delivery,Paid,8e30963c-f40
15941,15941,Net Banking,Paid,21009558-407
15942,15942,Net Banking,Paid,a0823f21-7f9
15943,15943,Cash on Delivery,Paid,71e9f183-42a
15944,15944,Net Banking,Paid,b85943c3-4d1
15945,15945,Cash on Delivery,Paid,2c613d5b-89e
15946,15946,Net Banking,Paid,32c3a2f5-aa3
15947,15947,Cash on Delivery,Pending,0bb8583e-9be
15948,15948,Net Banking,Paid,114364f8-f3f
15949,15949,Credit Card,Paid,0c87c9a4-943
15950,15950,Net Banking,Pending,d000461e-54f
15951,15951,Credit Card,Paid,bb645f90-33a
15952,15952,Net Banking,Paid,779c1fc9-53b
15953,15953,Cash on Delivery,Paid,56f16478-396
15954,15954,Net Banking,Paid,696f2ad7-3bd
15955,15955,Cash on Delivery,Pending,8b4b1b82-3fd
15956,15956,Cash on Delivery,Paid,5c50fc24-b68
15957,15957,Credit Card,Pending,448bc45d-b95
15958,15958,Cash on Delivery,Paid,1bc9232d-2a4
15959,15959,UPI,Paid,4e7d1738-2a6
15960,15960,Net Banking,Paid,eaaba581-8cf
15961,15961,Net Banking,Paid,d6e16d1b-d05
15962,15962,Cash on Delivery,Paid,22365858-914
15963,15963,Debit Card,Pending,7fbefeea-41e
15964,15964,Debit Card,Paid,f267ba40-3b9
15965,15965,Credit Card,Paid,4fb00832-ee6
15966,15966,Credit Card,Pending,a07c0cfc-60a
15967,15967,UPI,Paid,5f8a3120-039
15968,15968,UPI,Pending,594fe719-7a7
15969,15969,Cash on Delivery,Pending,0b7f853f-77a
15970,15970,Cash on Delivery,Pending,7ba2ada3-570
15971,15971,Debit Card,Paid,0568b651-f25
15972,15972,Debit Card,Paid,ca161760-584
15973,15973,Credit Card,Paid,6688dc49-ebf
15974,15974,Debit Card,Paid,387e080f-83e
15975,15975,Cash on Delivery,Pending,2968b73b-c46
15976,15976,Debit Card,Paid,58561cb8-3a5
15977,15977,Debit Card,Paid,d9a40c6e-557
15978,15978,UPI,Paid,21bf3c85-750
15979,15979,Debit Card,Paid,f2e2b236-7e0
15980,15980,Debit Card,Pending,0947574a-ad7
15981,15981,Net Banking,Paid,dabbf45c-e2b
15982,15982,UPI,Pending,a5bd7b7f-d3d
15983,15983,UPI,Pending,e3a00b2f-c86
15984,15984,Debit Card,Paid,56b3eca6-5f1
15985,15985,Debit Card,Paid,71054b48-254
15986,15986,Debit Card,Paid,48f30e89-662
15987,15987,Credit Card,Paid,37f477a9-c64
15988,15988,Debit Card,Pending,f9422d76-f5e
15989,15989,Debit Card,Paid,833a6785-7ec
15990,15990,Credit Card,Pending,a946fe35-75e
15991,15991,Net Banking,Paid,635993fa-3e8
15992,15992,Debit Card,Pending,e0057f25-24e
15993,15993,Debit Card,Paid,69aede51-aac
15994,15994,UPI,Paid,393aa721-c78
15995,15995,Debit Card,Pending,f5f1f0ef-7a5
15996,15996,Cash on Delivery,Pending,1a882750-2a1
15997,15997,UPI,Pending,6c771584-5b3
15998,15998,Cash on Delivery,Paid,64141bef-bcc
15999,15999,Debit Card,Paid,63694b36-82c
16000,16000,Net Banking,Paid,6d4a42a3-df1
16001,16001,Credit Card,Paid,74ee7204-ff0
16002,16002,Cash on Delivery,Paid,98fcde26-973
16003,16003,UPI,Paid,344678c6-cdb
16004,16004,Cash on Delivery,Paid,8776c5e7-820
16005,16005,Cash on Delivery,Paid,4a266ab2-fd1
16006,16006,Net Banking,Paid,bd8c6f5f-577
16007,16007,Debit Card,Pending,f1f15b10-f9b
16008,16008,Credit Card,Pending,6c62d529-c47
16009,16009,Net Banking,Paid,480b87f0-0c8
16010,16010,UPI,Paid,7ab5a877-7f2
16011,16011,Credit Card,Paid,944d61b7-87e
16012,16012,Credit Card,Paid,8cefe59b-82d
16013,16013,Credit Card,Pending,6986a519-9ca
16014,16014,Credit Card,Pending,3c4891b7-517
16015,16015,Cash on Delivery,Paid,f5ed763d-114
16016,16016,Credit Card,Paid,b8ef35e7-b48
16017,16017,Cash on Delivery,Paid,24213bdb-121
16018,16018,Debit Card,Paid,46bbfa3b-97c
16019,16019,Cash on Delivery,Paid,63924274-a1b
16020,16020,Debit Card,Pending,add59d04-c90
16021,16021,UPI,Paid,bf30ea1e-020
16022,16022,Credit Card,Paid,e2be0970-d83
16023,16023,UPI,Pending,5a91580a-90b
16024,16024,Credit Card,Paid,ffe03f2e-4cc
16025,16025,UPI,Paid,2a48be9d-eb4
16026,16026,Net Banking,Pending,cc5a09c1-5ff
16027,16027,Debit Card,Paid,d9513524-22a
16028,16028,Cash on Delivery,Paid,1144e8d2-4e9
16029,16029,Net Banking,Paid,084162a3-667
16030,16030,Net Banking,Paid,da619224-dff
16031,16031,Cash on Delivery,Paid,d2252bd5-9fc
16032,16032,Credit Card,Paid,2f96ec41-506
16033,16033,Net Banking,Paid,f91d1550-f50
16034,16034,Debit Card,Paid,6bf64b4e-d89
16035,16035,Cash on Delivery,Pending,c9104dde-016
16036,16036,Debit Card,Paid,a2675f14-1c9
16037,16037,UPI,Paid,6e4ea38a-0fb
16038,16038,Debit Card,Paid,fd63f928-e85
16039,16039,Credit Card,Paid,f5d655bc-d06
16040,16040,Net Banking,Paid,6ccf6b7b-fd9
16041,16041,Net Banking,Paid,e106a877-821
16042,16042,Cash on Delivery,Paid,4852fd82-0dd
16043,16043,Debit Card,Pending,3925cc13-f62
16044,16044,UPI,Paid,6f994ee6-ffd
16045,16045,Net Banking,Paid,0cb18d32-ddc
16046,16046,Debit Card,Pending,b50394f4-923
16047,16047,Cash on Delivery,Pending,11022273-f47
16048,16048,Cash on Delivery,Paid,06e84c9f-68b
16049,16049,Cash on Delivery,Paid,b457f410-cb9
16050,16050,Debit Card,Paid,e9c9f12b-d42
16051,16051,Debit Card,Pending,9fc52fed-f0d
16052,16052,Credit Card,Paid,d0434a12-1a8
16053,16053,Cash on Delivery,Pending,3016cf6a-ff3
16054,16054,Net Banking,Paid,721bc81a-668
16055,16055,UPI,Paid,73d4c5d2-27a
16056,16056,Net Banking,Paid,4dede6f6-6e9
16057,16057,UPI,Paid,830af304-971
16058,16058,Net Banking,Paid,a3cad1e0-54d
16059,16059,Cash on Delivery,Paid,27fef5fe-fd5
16060,16060,Cash on Delivery,Paid,8b30d740-c75
16061,16061,UPI,Paid,b00e604b-4f8
16062,16062,Credit Card,Pending,c43fd089-6dd
16063,16063,Credit Card,Pending,730d1520-e2a
16064,16064,Cash on Delivery,Paid,0b620752-45d
16065,16065,UPI,Paid,795944fe-451
16066,16066,Net Banking,Paid,6bfb5db5-491
16067,16067,UPI,Pending,6c720d93-0b3
16068,16068,Credit Card,Pending,f26451eb-2a5
16069,16069,Debit Card,Paid,15cf6df4-c4f
16070,16070,Debit Card,Paid,abda79a6-a9d
16071,16071,UPI,Paid,f4395eee-ad1
16072,16072,Net Banking,Pending,70cd2361-af8
16073,16073,Credit Card,Paid,6334f9ff-c23
16074,16074,Debit Card,Pending,2c00e137-fa8
16075,16075,Credit Card,Paid,90ff21b4-8a0
16076,16076,Credit Card,Paid,07a0c8a9-486
16077,16077,Cash on Delivery,Paid,45d03683-f00
16078,16078,Net Banking,Pending,b0e528be-c74
16079,16079,Cash on Delivery,Pending,ebe8a5aa-361
16080,16080,Net Banking,Paid,f50c5c88-cc6
16081,16081,Debit Card,Paid,6c254437-48b
16082,16082,Debit Card,Paid,3ec2a272-235
16083,16083,Debit Card,Paid,3afd3a88-9ff
16084,16084,UPI,Paid,112a7f32-4f1
16085,16085,Debit Card,Paid,a854ef89-6f0
16086,16086,Debit Card,Pending,37b48535-4ac
16087,16087,Net Banking,Paid,8f3b2481-acb
16088,16088,Debit Card,Pending,25cc127e-295
16089,16089,Debit Card,Pending,524e8e80-c44
16090,16090,Cash on Delivery,Paid,263af658-d25
16091,16091,Cash on Delivery,Paid,9c6ff776-d43
16092,16092,Cash on Delivery,Paid,db44d5f6-a31
16093,16093,Debit Card,Paid,85137f57-b32
16094,16094,Cash on Delivery,Paid,649e1ab5-023
16095,16095,Cash on Delivery,Paid,0022533c-d38
16096,16096,UPI,Paid,eb6c4f90-724
16097,16097,UPI,Pending,ef15b543-26f
16098,16098,Debit Card,Pending,e01eda9a-294
16099,16099,Net Banking,Paid,37c237f8-c2b
16100,16100,Cash on Delivery,Paid,60ed88c8-503
16101,16101,UPI,Paid,e9940ecc-eff
16102,16102,Cash on Delivery,Pending,56dfb481-baf
16103,16103,Cash on Delivery,Paid,e6ac00d6-7ff
16104,16104,Debit Card,Paid,24486b68-c20
16105,16105,Cash on Delivery,Paid,4ecf378a-bea
16106,16106,Cash on Delivery,Paid,1e06dea0-010
16107,16107,Cash on Delivery,Pending,56aad518-567
16108,16108,Net Banking,Pending,c1107c33-e04
16109,16109,Cash on Delivery,Pending,f2c789ac-891
16110,16110,Credit Card,Paid,be2c76c5-081
16111,16111,Credit Card,Paid,7298a649-403
16112,16112,Debit Card,Paid,7f557348-30c
16113,16113,Cash on Delivery,Paid,b22114ec-68d
16114,16114,Debit Card,Paid,371f6b71-d11
16115,16115,Debit Card,Paid,024a1952-bf0
16116,16116,UPI,Pending,4a501852-b05
16117,16117,Credit Card,Pending,214824e7-313
16118,16118,Net Banking,Paid,6707c11e-28a
16119,16119,Debit Card,Paid,83e3872b-fed
16120,16120,Debit Card,Pending,e46b5c1d-7e2
16121,16121,UPI,Paid,d5e4e112-10c
16122,16122,Net Banking,Paid,1668b127-169
16123,16123,Cash on Delivery,Paid,6660e515-2c5
16124,16124,Credit Card,Paid,e1292332-1eb
16125,16125,Credit Card,Paid,ddf1df3d-5e4
16126,16126,UPI,Paid,a03e5d9a-b57
16127,16127,UPI,Paid,826cdf67-101
16128,16128,UPI,Pending,0cc22049-a69
16129,16129,UPI,Paid,e2bad4a3-6ed
16130,16130,Cash on Delivery,Paid,d412ed8f-d41
16131,16131,Net Banking,Pending,e68abb23-311
16132,16132,UPI,Paid,217cde71-fb7
16133,16133,Credit Card,Paid,846420ba-a12
16134,16134,Net Banking,Paid,e8d4b4d2-f96
16135,16135,Cash on Delivery,Paid,b1ca94de-33d
16136,16136,Cash on Delivery,Paid,0e0bfbb3-cf8
16137,16137,Credit Card,Paid,254aeb40-2c0
16138,16138,Net Banking,Paid,8da9c56f-69e
16139,16139,UPI,Paid,f49578b3-797
16140,16140,Debit Card,Paid,f300594c-95c
16141,16141,Credit Card,Paid,03b60b27-213
16142,16142,Debit Card,Paid,14bcf944-0b8
16143,16143,Net Banking,Pending,ebcdbbce-6c5
16144,16144,Debit Card,Paid,b5a0538d-7dc
16145,16145,UPI,Paid,cf35be30-610
16146,16146,Debit Card,Paid,a45fe533-71c
16147,16147,Cash on Delivery,Pending,86512d26-27b
16148,16148,Cash on Delivery,Paid,e00fa8a4-9f7
16149,16149,Debit Card,Paid,ae65f73a-f96
16150,16150,UPI,Paid,f07bdfa5-fd7
16151,16151,Credit Card,Pending,9c0d3b25-a93
16152,16152,Credit Card,Paid,8217e609-018
16153,16153,Net Banking,Paid,7e6f2b6f-def
16154,16154,Net Banking,Paid,2a746dfa-39f
16155,16155,Net Banking,Paid,7f6e4f44-ea8
16156,16156,Debit Card,Pending,17ce7bf1-f8d
16157,16157,Cash on Delivery,Paid,1845d984-0fc
16158,16158,Net Banking,Paid,50e1e055-145
16159,16159,UPI,Paid,f869d2ce-479
16160,16160,Net Banking,Pending,4f4d5f3c-d77
16161,16161,Debit Card,Pending,b14af07f-1a9
16162,16162,UPI,Paid,f68f8123-c21
16163,16163,UPI,Paid,45af1578-ff7
16164,16164,Cash on Delivery,Paid,0096e5c1-9ba
16165,16165,Credit Card,Paid,1e131c0d-235
16166,16166,Cash on Delivery,Paid,8d041eb9-615
16167,16167,UPI,Paid,6912bac7-a12
16168,16168,Net Banking,Paid,48e1ef64-216
16169,16169,Debit Card,Paid,92a96736-96a
16170,16170,Cash on Delivery,Paid,a4e5cc77-ef0
16171,16171,Credit Card,Paid,2bebf6db-e3b
16172,16172,Debit Card,Pending,d1c713af-cb1
16173,16173,Net Banking,Paid,60937247-4c2
16174,16174,Cash on Delivery,Paid,40baf24f-151
